Gender,Sector,Age,Vacc Period,Epi Day,Cohort,N_person,Rate_per_1K
male,ultra-Orthodox Jews,60-69,FebA,25/08/2021,2nd,730,5.479452055
male,ultra-Orthodox Jews,60-69,FebA,25/08/2021,12+,1541,0
male,ultra-Orthodox Jews,60-69,FebB,25/08/2021,2nd,354,2.824858757
male,ultra-Orthodox Jews,60-69,FebB,25/08/2021,12+,237,0
male,ultra-Orthodox Jews,70-79,JanB,25/08/2021,2nd,283,0
male,ultra-Orthodox Jews,70-79,JanB,25/08/2021,12+,3496,0.85812357
male,ultra-Orthodox Jews,70-79,FebA,25/08/2021,2nd,368,2.717391304
male,ultra-Orthodox Jews,70-79,FebA,25/08/2021,12+,1143,0
male,ultra-Orthodox Jews,70-79,FebB,25/08/2021,2nd,134,7.462686567
male,ultra-Orthodox Jews,70-79,FebB,25/08/2021,12+,137,0
male,ultra-Orthodox Jews,80+,JanB,25/08/2021,2nd,155,0
male,ultra-Orthodox Jews,80+,JanB,25/08/2021,12+,1690,0.591715976
male,ultra-Orthodox Jews,80+,FebA,25/08/2021,2nd,222,0
male,ultra-Orthodox Jews,80+,FebA,25/08/2021,12+,622,0
male,ultra-Orthodox Jews,80+,FebB,25/08/2021,2nd,59,0
male,ultra-Orthodox Jews,80+,FebB,25/08/2021,12+,52,0
female,General Jewish,60-69,JanB,26/08/2021,2nd,11073,1.174026912
female,General Jewish,60-69,JanB,26/08/2021,12+,107216,0.065288763
female,General Jewish,60-69,FebA,26/08/2021,2nd,15636,1.34305449
female,General Jewish,60-69,FebA,26/08/2021,12+,37901,0.105538112
female,General Jewish,60-69,FebB,26/08/2021,2nd,6280,1.114649682
female,General Jewish,60-69,FebB,26/08/2021,12+,3913,0
female,General Jewish,70-79,JanB,26/08/2021,2nd,6156,0.64977258
female,General Jewish,70-79,JanB,26/08/2021,12+,105493,0.094793019
female,General Jewish,70-79,FebA,26/08/2021,2nd,8244,0.849102377
female,General Jewish,70-79,FebA,26/08/2021,12+,33639,0.208091798
female,General Jewish,70-79,FebB,26/08/2021,2nd,3001,1.666111296
female,General Jewish,70-79,FebB,26/08/2021,12+,2894,0
female,General Jewish,80+,JanB,26/08/2021,2nd,4503,0.444148346
female,General Jewish,80+,JanB,26/08/2021,12+,56134,0.231588698
female,General Jewish,80+,FebA,26/08/2021,2nd,6148,0.650618087
female,General Jewish,80+,FebA,26/08/2021,12+,21199,0.141516109
female,General Jewish,80+,FebB,26/08/2021,2nd,1983,3.025718608
female,General Jewish,80+,FebB,26/08/2021,12+,1824,0
female,Arab,60-69,JanB,26/08/2021,2nd,1348,1.483679525
female,Arab,60-69,JanB,26/08/2021,12+,3509,0
female,Arab,60-69,FebA,26/08/2021,2nd,4382,1.141031492
female,Arab,60-69,FebA,26/08/2021,12+,3030,0
female,Arab,60-69,FebB,26/08/2021,2nd,2255,0.44345898
female,Arab,60-69,FebB,26/08/2021,12+,686,0
female,Arab,70-79,JanB,26/08/2021,2nd,692,0
female,Arab,70-79,JanB,26/08/2021,12+,2317,0
female,Arab,70-79,FebA,26/08/2021,2nd,2185,1.372997712
female,Arab,70-79,FebA,26/08/2021,12+,1850,0
female,Arab,70-79,FebB,26/08/2021,2nd,1090,0.917431193
female,Arab,70-79,FebB,26/08/2021,12+,383,2.610966057
female,Arab,80+,JanB,26/08/2021,2nd,407,0
female,Arab,80+,JanB,26/08/2021,12+,1023,0
female,Arab,80+,FebA,26/08/2021,2nd,875,1.142857143
female,Arab,80+,FebA,26/08/2021,12+,780,0
female,Arab,80+,FebB,26/08/2021,2nd,406,0
female,Arab,80+,FebB,26/08/2021,12+,144,0
female,ultra-Orthodox Jews,60-69,JanB,26/08/2021,2nd,509,1.964636542
female,ultra-Orthodox Jews,60-69,JanB,26/08/2021,12+,3616,0
female,ultra-Orthodox Jews,60-69,FebA,26/08/2021,2nd,855,4.678362573
female,ultra-Orthodox Jews,60-69,FebA,26/08/2021,12+,1595,0
female,ultra-Orthodox Jews,60-69,FebB,26/08/2021,2nd,442,2.262443439
female,ultra-Orthodox Jews,60-69,FebB,26/08/2021,12+,237,0
female,ultra-Orthodox Jews,70-79,JanB,26/08/2021,2nd,314,12.7388535
female,ultra-Orthodox Jews,70-79,JanB,26/08/2021,12+,3549,0
female,ultra-Orthodox Jews,70-79,FebA,26/08/2021,2nd,521,1.919385797
female,ultra-Orthodox Jews,70-79,FebA,26/08/2021,12+,1479,0
female,ultra-Orthodox Jews,70-79,FebB,26/08/2021,2nd,233,0
female,ultra-Orthodox Jews,70-79,FebB,26/08/2021,12+,184,0
female,ultra-Orthodox Jews,80+,JanB,26/08/2021,2nd,278,3.597122302
female,ultra-Orthodox Jews,80+,JanB,26/08/2021,12+,2131,0.938526513
female,ultra-Orthodox Jews,80+,FebA,26/08/2021,2nd,347,2.88184438
female,ultra-Orthodox Jews,80+,FebA,26/08/2021,12+,916,0
female,ultra-Orthodox Jews,80+,FebB,26/08/2021,2nd,108,0
female,ultra-Orthodox Jews,80+,FebB,26/08/2021,12+,106,0
male,General Jewish,60-69,JanB,26/08/2021,2nd,8216,1.947419669
male,General Jewish,60-69,JanB,26/08/2021,12+,105854,0.132257638
male,General Jewish,60-69,FebA,26/08/2021,2nd,11239,1.245662425
male,General Jewish,60-69,FebA,26/08/2021,12+,35802,0.111725602
male,General Jewish,60-69,FebB,26/08/2021,2nd,4642,1.292546316
male,General Jewish,60-69,FebB,26/08/2021,12+,3863,0.258866166
male,General Jewish,70-79,JanB,26/08/2021,2nd,4782,0.418235048
male,General Jewish,70-79,JanB,26/08/2021,12+,103588,0.067575395
male,General Jewish,70-79,FebA,26/08/2021,2nd,5233,0.955474871
male,General Jewish,70-79,FebA,26/08/2021,12+,27133,0.073710979
male,General Jewish,70-79,FebB,26/08/2021,2nd,1858,1.076426265
male,General Jewish,70-79,FebB,26/08/2021,12+,2195,0
male,General Jewish,80+,JanB,26/08/2021,2nd,2725,0.366972477
male,General Jewish,80+,JanB,26/08/2021,12+,46455,0.150683457
male,General Jewish,80+,FebA,26/08/2021,2nd,3447,0.580214679
male,General Jewish,80+,FebA,26/08/2021,12+,14903,0.134201168
male,General Jewish,80+,FebB,26/08/2021,2nd,1025,2.926829268
male,General Jewish,80+,FebB,26/08/2021,12+,1120,0
male,Arab,60-69,JanB,26/08/2021,2nd,1341,0
male,Arab,60-69,JanB,26/08/2021,12+,5787,0.172801106
male,Arab,60-69,FebA,26/08/2021,2nd,3388,0.295159386
male,Arab,60-69,FebA,26/08/2021,12+,4179,0.239291697
male,Arab,60-69,FebB,26/08/2021,2nd,1921,0
male,Arab,60-69,FebB,26/08/2021,12+,997,0
male,Arab,70-79,JanB,26/08/2021,2nd,527,1.897533207
male,Arab,70-79,JanB,26/08/2021,12+,3537,0.282725474
male,Arab,70-79,FebA,26/08/2021,2nd,1355,0
male,Arab,70-79,FebA,26/08/2021,12+,2496,0
male,Arab,70-79,FebB,26/08/2021,2nd,676,0
male,Arab,70-79,FebB,26/08/2021,12+,449,0
male,Arab,80+,JanB,26/08/2021,2nd,221,0
male,Arab,80+,JanB,26/08/2021,12+,1247,0
male,Arab,80+,FebA,26/08/2021,2nd,553,1.808318264
male,Arab,80+,FebA,26/08/2021,12+,869,0
male,Arab,80+,FebB,26/08/2021,2nd,243,4.115226337
male,Arab,80+,FebB,26/08/2021,12+,124,0
male,ultra-Orthodox Jews,60-69,JanB,26/08/2021,2nd,486,2.057613169
male,ultra-Orthodox Jews,60-69,JanB,26/08/2021,12+,3812,0.524658972
male,ultra-Orthodox Jews,60-69,FebA,26/08/2021,2nd,694,2.88184438
male,ultra-Orthodox Jews,60-69,FebA,26/08/2021,12+,1550,0
male,ultra-Orthodox Jews,60-69,FebB,26/08/2021,2nd,333,0
male,ultra-Orthodox Jews,60-69,FebB,26/08/2021,12+,237,0
male,ultra-Orthodox Jews,70-79,JanB,26/08/2021,2nd,268,0
male,ultra-Orthodox Jews,70-79,JanB,26/08/2021,12+,3497,0
male,ultra-Orthodox Jews,70-79,FebA,26/08/2021,2nd,347,2.88184438
male,ultra-Orthodox Jews,70-79,FebA,26/08/2021,12+,1150,0
male,ultra-Orthodox Jews,70-79,FebB,26/08/2021,2nd,130,0
male,ultra-Orthodox Jews,70-79,FebB,26/08/2021,12+,139,0
male,ultra-Orthodox Jews,80+,JanB,26/08/2021,2nd,149,0
male,ultra-Orthodox Jews,80+,JanB,26/08/2021,12+,1693,0
male,ultra-Orthodox Jews,80+,FebA,26/08/2021,2nd,201,0
male,ultra-Orthodox Jews,80+,FebA,26/08/2021,12+,627,0
male,ultra-Orthodox Jews,80+,FebB,26/08/2021,2nd,58,0
male,ultra-Orthodox Jews,80+,FebB,26/08/2021,12+,52,0
female,General Jewish,60-69,JanB,27/08/2021,2nd,10717,0.746477559
female,General Jewish,60-69,JanB,27/08/2021,12+,112237,0.026729153
female,General Jewish,60-69,FebA,27/08/2021,2nd,15165,0.659413122
female,General Jewish,60-69,FebA,27/08/2021,12+,41497,0.048196255
female,General Jewish,60-69,FebB,27/08/2021,2nd,6145,0.81366965
female,General Jewish,60-69,FebB,27/08/2021,12+,4442,0.225123818
female,General Jewish,70-79,JanB,27/08/2021,2nd,5993,0.500584015
female,General Jewish,70-79,JanB,27/08/2021,12+,108906,0.009182231
female,General Jewish,70-79,FebA,27/08/2021,2nd,8067,0.619809099
female,General Jewish,70-79,FebA,27/08/2021,12+,36148,0.027664048
female,General Jewish,70-79,FebB,27/08/2021,2nd,2949,0.678195999
female,General Jewish,70-79,FebB,27/08/2021,12+,3254,0
female,General Jewish,80+,JanB,27/08/2021,2nd,4399,0.681973176
female,General Jewish,80+,JanB,27/08/2021,12+,58286,0.034313557
female,General Jewish,80+,FebA,27/08/2021,2nd,6036,0.828363154
female,General Jewish,80+,FebA,27/08/2021,12+,22969,0.174147764
female,General Jewish,80+,FebB,27/08/2021,2nd,1950,0
female,General Jewish,80+,FebB,27/08/2021,12+,2019,0
female,Arab,60-69,JanB,27/08/2021,2nd,1307,0.765110941
female,Arab,60-69,JanB,27/08/2021,12+,3751,0
female,Arab,60-69,FebA,27/08/2021,2nd,4295,0.465657742
female,Arab,60-69,FebA,27/08/2021,12+,3320,0.301204819
female,Arab,60-69,FebB,27/08/2021,2nd,2197,0.910332271
female,Arab,60-69,FebB,27/08/2021,12+,750,0
female,Arab,70-79,JanB,27/08/2021,2nd,671,1.490312966
female,Arab,70-79,JanB,27/08/2021,12+,2450,0
female,Arab,70-79,FebA,27/08/2021,2nd,2132,0.938086304
female,Arab,70-79,FebA,27/08/2021,12+,2025,0
female,Arab,70-79,FebB,27/08/2021,2nd,1071,0
female,Arab,70-79,FebB,27/08/2021,12+,425,0
female,Arab,80+,JanB,27/08/2021,2nd,398,0
female,Arab,80+,JanB,27/08/2021,12+,1077,0
female,Arab,80+,FebA,27/08/2021,2nd,854,0
female,Arab,80+,FebA,27/08/2021,12+,850,0
female,Arab,80+,FebB,27/08/2021,2nd,397,0
female,Arab,80+,FebB,27/08/2021,12+,158,0
female,ultra-Orthodox Jews,60-69,JanB,27/08/2021,2nd,497,0
female,ultra-Orthodox Jews,60-69,JanB,27/08/2021,12+,3847,0
female,ultra-Orthodox Jews,60-69,FebA,27/08/2021,2nd,835,3.592814371
female,ultra-Orthodox Jews,60-69,FebA,27/08/2021,12+,1798,0
female,ultra-Orthodox Jews,60-69,FebB,27/08/2021,2nd,437,0
female,ultra-Orthodox Jews,60-69,FebB,27/08/2021,12+,265,0
female,ultra-Orthodox Jews,70-79,JanB,27/08/2021,2nd,307,0
female,ultra-Orthodox Jews,70-79,JanB,27/08/2021,12+,3720,0
female,ultra-Orthodox Jews,70-79,FebA,27/08/2021,2nd,511,0
female,ultra-Orthodox Jews,70-79,FebA,27/08/2021,12+,1634,0
female,ultra-Orthodox Jews,70-79,FebB,27/08/2021,2nd,231,0
female,ultra-Orthodox Jews,70-79,FebB,27/08/2021,12+,206,0
female,ultra-Orthodox Jews,80+,JanB,27/08/2021,2nd,271,0
female,ultra-Orthodox Jews,80+,JanB,27/08/2021,12+,2215,0
female,ultra-Orthodox Jews,80+,FebA,27/08/2021,2nd,344,0
female,ultra-Orthodox Jews,80+,FebA,27/08/2021,12+,1016,0
female,ultra-Orthodox Jews,80+,FebB,27/08/2021,2nd,107,0
female,ultra-Orthodox Jews,80+,FebB,27/08/2021,12+,123,0
male,General Jewish,60-69,JanB,27/08/2021,2nd,7911,0.758437619
male,General Jewish,60-69,JanB,27/08/2021,12+,110058,0.072688946
male,General Jewish,60-69,FebA,27/08/2021,2nd,10843,0.922253989
male,General Jewish,60-69,FebA,27/08/2021,12+,38830,0.051506567
male,General Jewish,60-69,FebB,27/08/2021,2nd,4508,0.887311446
male,General Jewish,60-69,FebB,27/08/2021,12+,4295,0
male,General Jewish,70-79,JanB,27/08/2021,2nd,4654,0.42973786
male,General Jewish,70-79,JanB,27/08/2021,12+,106184,0.103593762
male,General Jewish,70-79,FebA,27/08/2021,2nd,5095,0.981354269
male,General Jewish,70-79,FebA,27/08/2021,12+,28922,0.103727266
male,General Jewish,70-79,FebB,27/08/2021,2nd,1828,1.641137856
male,General Jewish,70-79,FebB,27/08/2021,12+,2424,0
male,General Jewish,80+,JanB,27/08/2021,2nd,2670,1.123595506
male,General Jewish,80+,JanB,27/08/2021,12+,47810,0.041832253
male,General Jewish,80+,FebA,27/08/2021,2nd,3370,0.296735905
male,General Jewish,80+,FebA,27/08/2021,12+,15969,0.062621329
male,General Jewish,80+,FebB,27/08/2021,2nd,1011,1.978239367
male,General Jewish,80+,FebB,27/08/2021,12+,1240,0
male,Arab,60-69,JanB,27/08/2021,2nd,1291,0
male,Arab,60-69,JanB,27/08/2021,12+,6126,0.163238655
male,Arab,60-69,FebA,27/08/2021,2nd,3289,0
male,Arab,60-69,FebA,27/08/2021,12+,4558,0
male,Arab,60-69,FebB,27/08/2021,2nd,1866,0
male,Arab,60-69,FebB,27/08/2021,12+,1120,0
male,Arab,70-79,JanB,27/08/2021,2nd,507,1.972386588
male,Arab,70-79,JanB,27/08/2021,12+,3678,0
male,Arab,70-79,FebA,27/08/2021,2nd,1332,1.501501502
male,Arab,70-79,FebA,27/08/2021,12+,2688,0
male,Arab,70-79,FebB,27/08/2021,2nd,654,0
male,Arab,70-79,FebB,27/08/2021,12+,502,0
male,Arab,80+,JanB,27/08/2021,2nd,211,0
male,Arab,80+,JanB,27/08/2021,12+,1314,0
male,Arab,80+,FebA,27/08/2021,2nd,541,0
male,Arab,80+,FebA,27/08/2021,12+,931,0
male,Arab,80+,FebB,27/08/2021,2nd,235,0
male,Arab,80+,FebB,27/08/2021,12+,134,0
male,ultra-Orthodox Jews,60-69,JanB,27/08/2021,2nd,476,0
male,ultra-Orthodox Jews,60-69,JanB,27/08/2021,12+,4016,0
male,ultra-Orthodox Jews,60-69,FebA,27/08/2021,2nd,677,0
male,ultra-Orthodox Jews,60-69,FebA,27/08/2021,12+,1728,0
male,ultra-Orthodox Jews,60-69,FebB,27/08/2021,2nd,326,0
male,ultra-Orthodox Jews,60-69,FebB,27/08/2021,12+,271,0
male,ultra-Orthodox Jews,70-79,JanB,27/08/2021,2nd,264,0
male,ultra-Orthodox Jews,70-79,JanB,27/08/2021,12+,3651,0.547795125
male,ultra-Orthodox Jews,70-79,FebA,27/08/2021,2nd,342,0
male,ultra-Orthodox Jews,70-79,FebA,27/08/2021,12+,1249,0
male,ultra-Orthodox Jews,70-79,FebB,27/08/2021,2nd,130,7.692307692
male,ultra-Orthodox Jews,70-79,FebB,27/08/2021,12+,154,0
male,ultra-Orthodox Jews,80+,JanB,27/08/2021,2nd,149,0
male,ultra-Orthodox Jews,80+,JanB,27/08/2021,12+,1764,0
male,ultra-Orthodox Jews,80+,FebA,27/08/2021,2nd,199,0
male,ultra-Orthodox Jews,80+,FebA,27/08/2021,12+,689,0
male,ultra-Orthodox Jews,80+,FebB,27/08/2021,2nd,57,0
male,ultra-Orthodox Jews,80+,FebB,27/08/2021,12+,58,0
female,General Jewish,60-69,JanB,28/08/2021,2nd,10529,0.474878906
female,General Jewish,60-69,JanB,28/08/2021,12+,116158,0.068871709
female,General Jewish,60-69,FebA,28/08/2021,2nd,14905,0.13418316
female,General Jewish,60-69,FebA,28/08/2021,12+,44779,0.044663793
female,General Jewish,60-69,FebB,28/08/2021,2nd,6081,0.493339911
female,General Jewish,60-69,FebB,28/08/2021,12+,4945,0
female,General Jewish,70-79,JanB,28/08/2021,2nd,5912,0.50744249
female,General Jewish,70-79,JanB,28/08/2021,12+,111674,0.044773179
female,General Jewish,70-79,FebA,28/08/2021,2nd,7957,0.628377529
female,General Jewish,70-79,FebA,28/08/2021,12+,38504,0.051942655
female,General Jewish,70-79,FebB,28/08/2021,2nd,2915,0
female,General Jewish,70-79,FebB,28/08/2021,12+,3614,0
female,General Jewish,80+,JanB,28/08/2021,2nd,4342,0.460617227
female,General Jewish,80+,JanB,28/08/2021,12+,59962,0.083386145
female,General Jewish,80+,FebA,28/08/2021,2nd,5973,0.502260171
female,General Jewish,80+,FebA,28/08/2021,12+,24643,0.08115895
female,General Jewish,80+,FebB,28/08/2021,2nd,1937,0
female,General Jewish,80+,FebB,28/08/2021,12+,2249,0
female,Arab,60-69,JanB,28/08/2021,2nd,1275,0
female,Arab,60-69,JanB,28/08/2021,12+,3972,0
female,Arab,60-69,FebA,28/08/2021,2nd,4205,0.475624257
female,Arab,60-69,FebA,28/08/2021,12+,3630,0
female,Arab,60-69,FebB,28/08/2021,2nd,2167,0
female,Arab,60-69,FebB,28/08/2021,12+,834,0
female,Arab,70-79,JanB,28/08/2021,2nd,651,0
female,Arab,70-79,JanB,28/08/2021,12+,2567,0
female,Arab,70-79,FebA,28/08/2021,2nd,2074,0
female,Arab,70-79,FebA,28/08/2021,12+,2189,0
female,Arab,70-79,FebB,28/08/2021,2nd,1058,0.945179584
female,Arab,70-79,FebB,28/08/2021,12+,483,0
female,Arab,80+,JanB,28/08/2021,2nd,393,2.544529262
female,Arab,80+,JanB,28/08/2021,12+,1151,0
female,Arab,80+,FebA,28/08/2021,2nd,840,0
female,Arab,80+,FebA,28/08/2021,12+,915,0
female,Arab,80+,FebB,28/08/2021,2nd,393,0
female,Arab,80+,FebB,28/08/2021,12+,181,0
female,ultra-Orthodox Jews,60-69,JanB,28/08/2021,2nd,494,0
female,ultra-Orthodox Jews,60-69,JanB,28/08/2021,12+,4026,0
female,ultra-Orthodox Jews,60-69,FebA,28/08/2021,2nd,828,0
female,ultra-Orthodox Jews,60-69,FebA,28/08/2021,12+,1953,0
female,ultra-Orthodox Jews,60-69,FebB,28/08/2021,2nd,436,0
female,ultra-Orthodox Jews,60-69,FebB,28/08/2021,12+,295,0
female,ultra-Orthodox Jews,70-79,JanB,28/08/2021,2nd,306,0
female,ultra-Orthodox Jews,70-79,JanB,28/08/2021,12+,3864,0
female,ultra-Orthodox Jews,70-79,FebA,28/08/2021,2nd,509,0
female,ultra-Orthodox Jews,70-79,FebA,28/08/2021,12+,1756,0.569476082
female,ultra-Orthodox Jews,70-79,FebB,28/08/2021,2nd,230,0
female,ultra-Orthodox Jews,70-79,FebB,28/08/2021,12+,229,0
female,ultra-Orthodox Jews,80+,JanB,28/08/2021,2nd,271,0
female,ultra-Orthodox Jews,80+,JanB,28/08/2021,12+,2309,0
female,ultra-Orthodox Jews,80+,FebA,28/08/2021,2nd,344,0
female,ultra-Orthodox Jews,80+,FebA,28/08/2021,12+,1108,0
female,ultra-Orthodox Jews,80+,FebB,28/08/2021,2nd,107,0
female,ultra-Orthodox Jews,80+,FebB,28/08/2021,12+,136,0
male,General Jewish,60-69,JanB,28/08/2021,2nd,7783,0.77091096
male,General Jewish,60-69,JanB,28/08/2021,12+,113329,0.052943201
male,General Jewish,60-69,FebA,28/08/2021,2nd,10669,0.468647483
male,General Jewish,60-69,FebA,28/08/2021,12+,41584,0.048095421
male,General Jewish,60-69,FebB,28/08/2021,2nd,4470,0.894854586
male,General Jewish,60-69,FebB,28/08/2021,12+,4757,0
male,General Jewish,70-79,JanB,28/08/2021,2nd,4607,0.217060994
male,General Jewish,70-79,JanB,28/08/2021,12+,108342,0.036920123
male,General Jewish,70-79,FebA,28/08/2021,2nd,5046,0.594530321
male,General Jewish,70-79,FebA,28/08/2021,12+,30586,0.163473485
male,General Jewish,70-79,FebB,28/08/2021,2nd,1814,0.551267916
male,General Jewish,70-79,FebB,28/08/2021,12+,2648,0.377643505
male,General Jewish,80+,JanB,28/08/2021,2nd,2615,0.764818356
male,General Jewish,80+,JanB,28/08/2021,12+,48933,0.040872213
male,General Jewish,80+,FebA,28/08/2021,2nd,3340,0.299401198
male,General Jewish,80+,FebA,28/08/2021,12+,16996,0.117674747
male,General Jewish,80+,FebB,28/08/2021,2nd,1004,0
male,General Jewish,80+,FebB,28/08/2021,12+,1384,0
male,Arab,60-69,JanB,28/08/2021,2nd,1245,0
male,Arab,60-69,JanB,28/08/2021,12+,6402,0
male,Arab,60-69,FebA,28/08/2021,2nd,3198,0
male,Arab,60-69,FebA,28/08/2021,12+,4850,0
male,Arab,60-69,FebB,28/08/2021,2nd,1819,0
male,Arab,60-69,FebB,28/08/2021,12+,1212,0
male,Arab,70-79,JanB,28/08/2021,2nd,490,0
male,Arab,70-79,JanB,28/08/2021,12+,3803,0.525900605
male,Arab,70-79,FebA,28/08/2021,2nd,1287,0
male,Arab,70-79,FebA,28/08/2021,12+,2857,0
male,Arab,70-79,FebB,28/08/2021,2nd,643,0
male,Arab,70-79,FebB,28/08/2021,12+,535,0
male,Arab,80+,JanB,28/08/2021,2nd,208,0
male,Arab,80+,JanB,28/08/2021,12+,1371,0.729394602
male,Arab,80+,FebA,28/08/2021,2nd,532,0
male,Arab,80+,FebA,28/08/2021,12+,993,0
male,Arab,80+,FebB,28/08/2021,2nd,228,8.771929825
male,Arab,80+,FebB,28/08/2021,12+,147,0
male,ultra-Orthodox Jews,60-69,JanB,28/08/2021,2nd,473,0
male,ultra-Orthodox Jews,60-69,JanB,28/08/2021,12+,4182,0
male,ultra-Orthodox Jews,60-69,FebA,28/08/2021,2nd,675,1.481481481
male,ultra-Orthodox Jews,60-69,FebA,28/08/2021,12+,1856,0
male,ultra-Orthodox Jews,60-69,FebB,28/08/2021,2nd,324,0
male,ultra-Orthodox Jews,60-69,FebB,28/08/2021,12+,308,0
male,ultra-Orthodox Jews,70-79,JanB,28/08/2021,2nd,264,0
male,ultra-Orthodox Jews,70-79,JanB,28/08/2021,12+,3773,0
male,ultra-Orthodox Jews,70-79,FebA,28/08/2021,2nd,341,2.93255132
male,ultra-Orthodox Jews,70-79,FebA,28/08/2021,12+,1344,0
male,ultra-Orthodox Jews,70-79,FebB,28/08/2021,2nd,129,0
male,ultra-Orthodox Jews,70-79,FebB,28/08/2021,12+,174,0
male,ultra-Orthodox Jews,80+,JanB,28/08/2021,2nd,149,0
male,ultra-Orthodox Jews,80+,JanB,28/08/2021,12+,1829,0
male,ultra-Orthodox Jews,80+,FebA,28/08/2021,2nd,199,0
male,ultra-Orthodox Jews,80+,FebA,28/08/2021,12+,737,0
male,ultra-Orthodox Jews,80+,FebB,28/08/2021,2nd,57,0
male,ultra-Orthodox Jews,80+,FebB,28/08/2021,12+,65,0
female,General Jewish,60-69,JanB,29/08/2021,2nd,9954,1.306007635
female,General Jewish,60-69,JanB,29/08/2021,12+,119417,0.092114188
female,General Jewish,60-69,FebA,29/08/2021,2nd,14085,1.206957756
female,General Jewish,60-69,FebA,29/08/2021,12+,47796,0.083689012
female,General Jewish,60-69,FebB,29/08/2021,2nd,5839,1.198835417
female,General Jewish,60-69,FebB,29/08/2021,12+,5490,0
female,General Jewish,70-79,JanB,29/08/2021,2nd,5599,0.714413288
female,General Jewish,70-79,JanB,29/08/2021,12+,113894,0.035120375
female,General Jewish,70-79,FebA,29/08/2021,2nd,7522,1.329433661
female,General Jewish,70-79,FebA,29/08/2021,12+,40422,0.148434021
female,General Jewish,70-79,FebB,29/08/2021,2nd,2774,0.360490267
female,General Jewish,70-79,FebB,29/08/2021,12+,3964,0
female,General Jewish,80+,JanB,29/08/2021,2nd,4142,0.482858522
female,General Jewish,80+,JanB,29/08/2021,12+,61279,0.163188042
female,General Jewish,80+,FebA,29/08/2021,2nd,5678,1.232828461
female,General Jewish,80+,FebA,29/08/2021,12+,26010,0.115340254
female,General Jewish,80+,FebB,29/08/2021,2nd,1854,1.618122977
female,General Jewish,80+,FebB,29/08/2021,12+,2467,0
female,Arab,60-69,JanB,29/08/2021,2nd,1237,0.808407437
female,Arab,60-69,JanB,29/08/2021,12+,4185,0
female,Arab,60-69,FebA,29/08/2021,2nd,4078,0.245218244
female,Arab,60-69,FebA,29/08/2021,12+,3998,0
female,Arab,60-69,FebB,29/08/2021,2nd,2137,1.403837155
female,Arab,60-69,FebB,29/08/2021,12+,936,0
female,Arab,70-79,JanB,29/08/2021,2nd,637,0
female,Arab,70-79,JanB,29/08/2021,12+,2692,0
female,Arab,70-79,FebA,29/08/2021,2nd,2007,0.498256104
female,Arab,70-79,FebA,29/08/2021,12+,2410,0
female,Arab,70-79,FebB,29/08/2021,2nd,1030,0
female,Arab,70-79,FebB,29/08/2021,12+,533,0
female,Arab,80+,JanB,29/08/2021,2nd,384,0
female,Arab,80+,JanB,29/08/2021,12+,1211,0.825763832
female,Arab,80+,FebA,29/08/2021,2nd,817,0
female,Arab,80+,FebA,29/08/2021,12+,997,0
female,Arab,80+,FebB,29/08/2021,2nd,386,0
female,Arab,80+,FebB,29/08/2021,12+,204,0
female,ultra-Orthodox Jews,60-69,JanB,29/08/2021,2nd,458,2.183406114
female,ultra-Orthodox Jews,60-69,JanB,29/08/2021,12+,4178,0
female,ultra-Orthodox Jews,60-69,FebA,29/08/2021,2nd,764,1.308900524
female,ultra-Orthodox Jews,60-69,FebA,29/08/2021,12+,2107,0.474608448
female,ultra-Orthodox Jews,60-69,FebB,29/08/2021,2nd,410,2.43902439
female,ultra-Orthodox Jews,60-69,FebB,29/08/2021,12+,327,0
female,ultra-Orthodox Jews,70-79,JanB,29/08/2021,2nd,284,0
female,ultra-Orthodox Jews,70-79,JanB,29/08/2021,12+,3981,0.502386335
female,ultra-Orthodox Jews,70-79,FebA,29/08/2021,2nd,472,2.118644068
female,ultra-Orthodox Jews,70-79,FebA,29/08/2021,12+,1864,0
female,ultra-Orthodox Jews,70-79,FebB,29/08/2021,2nd,218,0
female,ultra-Orthodox Jews,70-79,FebB,29/08/2021,12+,257,0
female,ultra-Orthodox Jews,80+,JanB,29/08/2021,2nd,253,0
female,ultra-Orthodox Jews,80+,JanB,29/08/2021,12+,2393,0
female,ultra-Orthodox Jews,80+,FebA,29/08/2021,2nd,322,3.105590062
female,ultra-Orthodox Jews,80+,FebA,29/08/2021,12+,1175,0.85106383
female,ultra-Orthodox Jews,80+,FebB,29/08/2021,2nd,100,0
female,ultra-Orthodox Jews,80+,FebB,29/08/2021,12+,144,0
male,General Jewish,60-69,JanB,29/08/2021,2nd,7368,1.357220413
male,General Jewish,60-69,JanB,29/08/2021,12+,116101,0.077518712
male,General Jewish,60-69,FebA,29/08/2021,2nd,10127,0.59247556
male,General Jewish,60-69,FebA,29/08/2021,12+,44147,0.113257979
male,General Jewish,60-69,FebB,29/08/2021,2nd,4284,1.867413632
male,General Jewish,60-69,FebB,29/08/2021,12+,5186,0.192826841
male,General Jewish,70-79,JanB,29/08/2021,2nd,4400,0.227272727
male,General Jewish,70-79,JanB,29/08/2021,12+,110130,0.099881958
male,General Jewish,70-79,FebA,29/08/2021,2nd,4784,1.881270903
male,General Jewish,70-79,FebA,29/08/2021,12+,31940,0.093926111
male,General Jewish,70-79,FebB,29/08/2021,2nd,1738,1.726121979
